CustomerID,FirstName,LastName,BirthDate,AgeGroup,Generation,City,Region,Country,RegistrationDate,PreferredChannel,LoyaltyMember,MarketingOptIn,AcquisitionSource,CustomerStatus
2159,Stacey,Lees,1970-10-16,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2024-08-25,Website,True,True,Instagram,Active
2160,Sian,Edwards,1991-07-04,25–34,Millennial,London,Greater London,United Kingdom,2024-09-07,Website,True,True,Instagram,Active
2161,Damien,Young,1974-12-27,45–54,Gen X,Brighton,South East England,United Kingdom,2024-08-15,Website,False,True,TikTok,Inactive
2162,Brian,Thomas,1987-08-03,35–44,Millennial,London,Greater London,United Kingdom,2025-11-22,Website,False,True,Friend Recommendation,Active
2163,Nigel,Wood,1981-10-20,35–44,Millennial,London,Greater London,United Kingdom,2024-11-26,TikTok Shop,False,True,TikTok,Active
2164,Garry,Hill,1967-11-02,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-09-20,TikTok Shop,False,True,Friend Recommendation,Inactive
2165,Jill,Simpson,2007-03-23,18–24,Gen Z,Manchester,North West England,United Kingdom,2024-06-03,Website,False,False,Google Ads,Active
2166,Tracey,Williams,1970-02-21,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-06-10,TikTok Shop,True,True,Referral,Inactive
2167,Gerard,Francis,1965-12-04,55–64,Gen X,Cardiff,Wales,United Kingdom,2024-12-01,Instagram,False,True,TikTok,Active
2168,Brett,Perkins,1969-04-27,55–64,Gen X,London,Greater London,United Kingdom,2025-08-17,Website,False,True,TikTok,Active
2169,Howard,Smith,1967-07-19,55–64,Gen X,London,Greater London,United Kingdom,2025-10-20,Website,True,True,Referral,Active
2170,Jill,Smith,1975-10-31,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2025-05-19,Website,True,True,Organic Search,Active
2171,Glen,Morley,1998-08-07,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2025-05-24,TikTok Shop,False,True,TikTok,Active
2172,Claire,Smith,1982-09-02,35–44,Millennial,Cardiff,Wales,United Kingdom,2025-10-12,TikTok Shop,False,True,Organic Search,Active
2173,Albert,Stone,1990-08-19,35–44,Millennial,Cardiff,Wales,United Kingdom,2024-06-18,Website,False,True,Instagram,Active
2174,Jack,Harvey,1989-07-14,35–44,Millennial,London,Greater London,United Kingdom,2024-09-17,Instagram,False,True,Referral,Active
2175,Lynda,Cook,1982-12-24,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2024-05-16,Website,True,True,Organic Search,Active
2176,Abdul,Gordon,1989-01-18,35–44,Millennial,London,Greater London,United Kingdom,2025-04-05,TikTok Shop,False,False,Friend Recommendation,Active
2177,Christian,Woods,1973-11-10,45–54,Gen X,London,Greater London,United Kingdom,2024-06-01,Website,False,True,Google Ads,Inactive
2178,Kayleigh,Armstrong,1997-11-23,25–34,Millennial,Manchester,North West England,United Kingdom,2024-11-07,Website,False,False,TikTok,Active
2179,Robin,West,1988-01-29,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-02-05,TikTok Shop,False,True,Instagram,Active
2180,Joe,James,1972-05-18,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2025-04-18,Website,False,True,Instagram,Active
2181,Graham,James,1991-06-20,25–34,Millennial,London,Greater London,United Kingdom,2025-11-28,TikTok Shop,False,False,TikTok,Active
2182,Karen,Hughes,1961-02-10,55–64,Gen X,Manchester,North West England,United Kingdom,2025-06-17,Website,True,True,TikTok,Active
2183,Joanne,Evans,1965-06-02,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-12-16,Website,False,True,Google Ads,Active
2184,Gerald,Hill,1971-07-06,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-03-04,Website,True,False,Friend Recommendation,Active
2185,Mohammed,Jones,1973-11-03,45–54,Gen X,Cardiff,Wales,United Kingdom,2025-08-31,Website,False,True,Instagram,Active
2186,Kathleen,Wallace,1978-06-08,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2024-01-05,TikTok Shop,False,True,Organic Search,Active
2187,Carole,Bell,1987-02-14,35–44,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-12-13,Website,True,True,TikTok,Active
2188,Philip,Palmer,1986-04-04,35–44,Millennial,Bristol,South West England,United Kingdom,2025-04-02,Website,False,False,TikTok,Active
2189,Elaine,Crawford,1991-10-23,25–34,Millennial,London,Greater London,United Kingdom,2025-07-21,TikTok Shop,False,True,Google Ads,Active
2190,Sandra,Ward,1986-03-08,35–44,Millennial,Brighton,South East England,United Kingdom,2024-12-29,Website,False,True,Google Ads,Active
2191,Samuel,Lloyd,1999-01-23,25–34,Millennial,Glasgow,Scotland,United Kingdom,2025-10-29,Website,True,False,Google Ads,Active
2192,Francesca,Green,2001-11-25,18–24,Gen Z,Glasgow,Scotland,United Kingdom,2025-11-27,Website,False,True,TikTok,Active
2193,Marie,Spencer,1969-08-18,55–64,Gen X,Cardiff,Wales,United Kingdom,2024-12-29,Website,False,False,Instagram,Active
2194,Frank,O'Neill,1995-01-26,25–34,Millennial,Nottingham,East Midlands,United Kingdom,2024-08-28,Website,True,False,Referral,Active
2195,Karl,McDonald,1975-03-23,45–54,Gen X,Cardiff,Wales,United Kingdom,2025-02-24,Instagram,False,True,TikTok,Active
2196,Kieran,Watson,1981-08-02,35–44,Millennial,London,Greater London,United Kingdom,2025-08-21,TikTok Shop,False,False,Organic Search,Active
2197,Marc,Taylor,1995-04-19,25–34,Millennial,Bristol,South West England,United Kingdom,2024-09-26,TikTok Shop,True,False,Referral,Active
2198,Leonard,Dodd,1979-02-09,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2025-05-20,TikTok Shop,True,True,Instagram,Active
2199,Kathleen,Roberts,1983-11-19,35–44,Millennial,Manchester,North West England,United Kingdom,2025-03-15,Website,False,False,Google Ads,Inactive
2200,Leah,Carter,2000-11-01,25–34,Millennial,Liverpool,North West England,United Kingdom,2024-03-13,Instagram,True,True,Friend Recommendation,Inactive
2201,Joseph,Williams,1983-12-22,35–44,Millennial,London,Greater London,United Kingdom,2025-02-27,TikTok Shop,True,False,Organic Search,Active
2202,Joe,Sanders,1996-06-11,25–34,Millennial,London,Greater London,United Kingdom,2024-04-24,TikTok Shop,True,True,TikTok,Active
2203,Malcolm,Holland,1963-02-19,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-09-07,Website,True,False,TikTok,Active
2204,Luke,Cook,1985-07-22,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2024-04-20,Instagram,False,True,Referral,Active
2205,Charles,Harris,1976-06-10,45–54,Gen X,Manchester,North West England,United Kingdom,2025-02-14,TikTok Shop,False,True,TikTok,Inactive
2206,Robert,Gray,2007-01-03,18–24,Gen Z,London,Greater London,United Kingdom,2025-04-07,Instagram,False,False,Organic Search,Active
2207,Olivia,Davies,1975-07-25,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-02-28,Website,False,True,TikTok,Active
2208,Sam,Stewart,1965-07-23,55–64,Gen X,Brighton,South East England,United Kingdom,2024-01-23,Website,True,True,Instagram,Inactive
2209,Louise,Cooke,1961-07-27,55–64,Gen X,Cardiff,Wales,United Kingdom,2025-04-04,TikTok Shop,False,False,Organic Search,Active
2210,Bethan,Palmer,1963-05-13,55–64,Gen X,London,Greater London,United Kingdom,2025-11-19,TikTok Shop,False,False,Referral,Active
2211,Fiona,Robertson,1982-08-11,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-09-18,Website,True,False,Instagram,Active
2212,Darren,Chapman,2000-10-15,25–34,Millennial,London,Greater London,United Kingdom,2024-08-19,TikTok Shop,True,True,TikTok,Active
2213,Maureen,Scott,1993-02-11,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2025-02-17,TikTok Shop,True,True,Instagram,Inactive
2214,Bryan,Allen,1981-02-04,35–44,Millennial,Edinburgh,Scotland,United Kingdom,2025-10-20,Website,False,True,Referral,Active
2215,Bethany,Jones,1971-07-13,45–54,Gen X,London,Greater London,United Kingdom,2024-11-08,Website,False,True,Instagram,Active
2216,Lauren,Simmons,1964-04-12,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-07-17,Website,False,False,Organic Search,Active
2217,Arthur,Jones,2005-05-26,18–24,Gen Z,Manchester,North West England,United Kingdom,2025-02-03,TikTok Shop,True,False,Instagram,Active
2218,Eileen,Ball,1962-08-30,55–64,Gen X,Bristol,South West England,United Kingdom,2024-09-14,Instagram,False,False,Referral,Active
2219,Leon,Brown,2008-03-07,18–24,Gen Z,Manchester,North West England,United Kingdom,2024-01-08,Website,False,False,TikTok,Active
2220,Leigh,Harvey,2004-02-01,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2024-09-30,Website,False,True,Google Ads,Active
2221,Margaret,Watson,1985-04-05,35–44,Millennial,Bristol,South West England,United Kingdom,2025-12-30,Website,True,False,Friend Recommendation,Active
2222,Alan,Watts,1992-09-27,25–34,Millennial,London,Greater London,United Kingdom,2024-05-10,TikTok Shop,True,False,Organic Search,Active
2223,Jordan,Owen,1987-11-29,35–44,Millennial,London,Greater London,United Kingdom,2024-02-02,TikTok Shop,False,True,TikTok,Active
2224,Geoffrey,Sharp,1993-05-15,25–34,Millennial,London,Greater London,United Kingdom,2024-01-18,Website,True,False,Google Ads,Active
2225,Sian,Clarke,2006-01-02,18–24,Gen Z,Glasgow,Scotland,United Kingdom,2024-08-11,Website,True,True,Instagram,Active
2226,Bryan,Adams,1969-07-29,55–64,Gen X,Cardiff,Wales,United Kingdom,2025-08-31,Instagram,False,False,TikTok,Active
2227,Ellie,Clarke,1998-09-04,25–34,Millennial,London,Greater London,United Kingdom,2025-08-21,Instagram,False,True,Organic Search,Active
2228,Victor,Jones,1996-09-17,25–34,Millennial,London,Greater London,United Kingdom,2025-11-17,Website,False,False,Google Ads,Active
2229,Dawn,Baxter,1997-10-14,25–34,Millennial,London,Greater London,United Kingdom,2025-02-22,Website,False,True,TikTok,Active
2230,David,Collins,1961-02-25,55–64,Gen X,Bristol,South West England,United Kingdom,2025-08-01,Instagram,True,True,Organic Search,Active
2231,Nicholas,Clements,1972-01-07,45–54,Gen X,Glasgow,Scotland,United Kingdom,2025-10-29,Website,False,False,Referral,Active
2232,Josephine,Barber,1964-09-25,55–64,Gen X,London,Greater London,United Kingdom,2024-08-02,Website,False,False,Friend Recommendation,Active
2233,Patrick,Taylor,2002-03-14,18–24,Gen Z,Manchester,North West England,United Kingdom,2025-01-16,Instagram,True,True,Organic Search,Active
2234,Jake,Knowles,1960-08-09,65+,Baby Boomer,London,Greater London,United Kingdom,2025-10-19,TikTok Shop,True,True,TikTok,Active
2235,Donna,Dyer,1991-02-24,25–34,Millennial,Glasgow,Scotland,United Kingdom,2025-10-27,TikTok Shop,False,False,TikTok,Active
2236,Benjamin,Williams,1964-01-14,55–64,Gen X,London,Greater London,United Kingdom,2025-03-07,TikTok Shop,False,True,TikTok,Inactive
2237,Joanna,Simpson,1999-09-04,25–34,Millennial,London,Greater London,United Kingdom,2025-01-02,Instagram,True,True,TikTok,Active
2238,Elliot,Morrison,1975-05-14,45–54,Gen X,Liverpool,North West England,United Kingdom,2025-11-15,TikTok Shop,False,True,Friend Recommendation,Active
2239,Gordon,Austin,1975-08-21,45–54,Gen X,London,Greater London,United Kingdom,2025-03-18,TikTok Shop,False,True,Google Ads,Active
2240,Clifford,Hope,1987-02-27,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2024-03-31,TikTok Shop,True,True,Google Ads,Active
2241,Hilary,Craig,2004-05-24,18–24,Gen Z,Birmingham,West Midlands,United Kingdom,2025-03-23,TikTok Shop,False,True,TikTok,Active
2242,Vanessa,Smith,1999-07-02,25–34,Millennial,Bristol,South West England,United Kingdom,2025-11-07,Website,True,False,Instagram,Active
2243,Sarah,Little,1980-11-21,45–54,Gen X,Bristol,South West England,United Kingdom,2025-12-17,Website,False,True,Organic Search,Inactive
2244,Diana,Taylor,1991-05-01,25–34,Millennial,London,Greater London,United Kingdom,2024-08-01,Website,False,True,Referral,Active
2245,Leah,Smith,1976-11-05,45–54,Gen X,London,Greater London,United Kingdom,2025-07-08,Instagram,False,True,Friend Recommendation,Active
2246,Daniel,Hussain,1987-08-14,35–44,Millennial,London,Greater London,United Kingdom,2025-07-05,TikTok Shop,False,True,Organic Search,Active
2247,Catherine,Fletcher,1992-03-13,25–34,Millennial,London,Greater London,United Kingdom,2025-03-12,TikTok Shop,False,True,Friend Recommendation,Active
2248,Matthew,Savage,1996-06-19,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2024-09-02,TikTok Shop,True,False,Instagram,Active
2249,Leigh,Hutchinson,2007-12-26,18–24,Gen Z,London,Greater London,United Kingdom,2024-09-16,Instagram,False,True,Instagram,Active
2250,Stanley,Thompson,2008-03-16,18–24,Gen Z,Birmingham,West Midlands,United Kingdom,2025-05-20,TikTok Shop,True,True,Organic Search,Active
2251,Hollie,Young,2001-02-19,18–24,Gen Z,London,Greater London,United Kingdom,2024-02-15,Instagram,True,False,Referral,Inactive
2252,Annette,Morgan,1960-07-23,65+,Baby Boomer,Glasgow,Scotland,United Kingdom,2025-01-12,TikTok Shop,False,True,Organic Search,Inactive
2253,Lorraine,Morgan,1981-12-21,35–44,Millennial,Glasgow,Scotland,United Kingdom,2024-09-20,Website,False,False,Friend Recommendation,Active
2254,Elaine,King,1974-10-07,45–54,Gen X,Manchester,North West England,United Kingdom,2025-06-22,TikTok Shop,False,False,Instagram,Active
2255,Zoe,Jones,1981-09-10,35–44,Millennial,Edinburgh,Scotland,United Kingdom,2024-03-18,TikTok Shop,False,True,Instagram,Inactive
2256,Russell,Morris,1976-11-21,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2024-11-27,Instagram,False,True,Friend Recommendation,Inactive
2257,Jeffrey,Warren,1977-04-16,45–54,Gen X,Glasgow,Scotland,United Kingdom,2024-08-01,TikTok Shop,False,True,Google Ads,Active
2258,Phillip,Grant,1974-07-25,45–54,Gen X,London,Greater London,United Kingdom,2024-08-23,TikTok Shop,False,True,Google Ads,Active
2259,Toby,Adams,1973-08-19,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-04-29,Website,False,True,Organic Search,Active
2260,Alison,Shaw,1981-10-19,35–44,Millennial,Manchester,North West England,United Kingdom,2024-01-12,Website,False,True,Referral,Active
2261,Rhys,Butcher,2003-12-07,18–24,Gen Z,Bristol,South West England,United Kingdom,2025-03-24,Website,False,True,Organic Search,Active
2262,Abbie,Haynes,1983-09-19,35–44,Millennial,London,Greater London,United Kingdom,2025-04-29,Website,True,False,Organic Search,Active
2263,Marion,Richardson,1990-02-07,35–44,Millennial,Edinburgh,Scotland,United Kingdom,2025-06-02,Website,True,True,Google Ads,Active
2264,Shaun,Jones,1979-07-06,45–54,Gen X,London,Greater London,United Kingdom,2025-12-05,TikTok Shop,False,False,Organic Search,Active
2265,Sean,Hunter,1961-10-13,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2025-01-15,Website,False,False,Friend Recommendation,Inactive
2266,Bradley,Ferguson,1973-08-28,45–54,Gen X,London,Greater London,United Kingdom,2024-11-14,TikTok Shop,False,True,Google Ads,Active
2267,Annette,Fuller,1967-08-07,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2025-12-01,Website,False,False,Instagram,Active
2268,Denise,Baxter,2001-09-28,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2025-04-21,TikTok Shop,True,False,TikTok,Inactive
2269,Martin,Price,1965-12-09,55–64,Gen X,Brighton,South East England,United Kingdom,2024-04-25,Website,False,True,TikTok,Active
2270,Suzanne,Smith,1996-01-25,25–34,Millennial,London,Greater London,United Kingdom,2024-04-28,Instagram,True,True,Organic Search,Active
2271,Amelia,Rogers,1986-09-19,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2025-04-09,Website,False,False,Instagram,Active
2272,Ben,Clarke,1973-06-08,45–54,Gen X,London,Greater London,United Kingdom,2024-03-02,Website,True,True,Friend Recommendation,Active
2273,Geoffrey,Brown,1988-06-12,35–44,Millennial,Brighton,South East England,United Kingdom,2024-06-11,Website,False,True,Instagram,Active
2274,Jemma,Bell,1978-09-03,45–54,Gen X,Glasgow,Scotland,United Kingdom,2025-08-07,Instagram,False,True,Friend Recommendation,Active
2275,William,Ingram,1978-01-25,45–54,Gen X,London,Greater London,United Kingdom,2025-06-06,Instagram,True,True,Instagram,Active
2276,Sara,Jones,1992-01-08,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-03-28,TikTok Shop,True,True,Instagram,Active
2277,Fiona,Singh,1968-11-10,55–64,Gen X,Cardiff,Wales,United Kingdom,2025-01-29,Website,False,True,Organic Search,Active
2278,Trevor,Morgan,1966-06-06,55–64,Gen X,Bristol,South West England,United Kingdom,2024-07-20,Website,True,True,TikTok,Inactive
2279,Kevin,Shaw,1986-01-20,35–44,Millennial,London,Greater London,United Kingdom,2025-11-18,Website,True,False,Referral,Active
2280,Elaine,Harrison,2004-12-30,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2024-10-18,TikTok Shop,False,False,TikTok,Active
2281,Alison,Collins,1990-08-23,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2025-07-30,TikTok Shop,False,True,Instagram,Active
2282,Jacob,Bell,1998-03-18,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2024-12-05,TikTok Shop,False,True,Instagram,Active
2283,Jenna,Matthews,1995-12-04,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-11-26,TikTok Shop,True,True,Instagram,Active
2284,Ann,Flynn,1964-12-25,55–64,Gen X,London,Greater London,United Kingdom,2024-03-10,Website,True,True,Friend Recommendation,Active
2285,Leon,Thomas,1988-07-13,35–44,Millennial,Manchester,North West England,United Kingdom,2024-12-31,TikTok Shop,False,True,TikTok,Active
2286,Jamie,Ali,1999-09-19,25–34,Millennial,London,Greater London,United Kingdom,2025-12-06,Website,True,True,Instagram,Active
2287,Jacqueline,Thomas,1995-12-12,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-10-04,Website,False,True,Instagram,Active
2288,Mohammed,Buckley,1975-10-02,45–54,Gen X,Cardiff,Wales,United Kingdom,2024-06-13,Website,False,False,Organic Search,Active
2289,Adrian,Fisher,1976-02-18,45–54,Gen X,Manchester,North West England,United Kingdom,2025-07-12,Website,False,True,Instagram,Active
2290,Shaun,Richards,1987-02-04,35–44,Millennial,Glasgow,Scotland,United Kingdom,2025-01-31,TikTok Shop,True,True,TikTok,Active
2291,Barry,Kemp,2007-10-19,18–24,Gen Z,Edinburgh,Scotland,United Kingdom,2024-04-14,TikTok Shop,True,True,TikTok,Inactive
2292,Guy,King,1993-07-17,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-10-26,TikTok Shop,False,False,TikTok,Active
2293,Kirsty,Gill,2005-08-15,18–24,Gen Z,London,Greater London,United Kingdom,2025-06-18,TikTok Shop,True,False,Google Ads,Active
2294,Lee,Thomas,1986-09-27,35–44,Millennial,London,Greater London,United Kingdom,2024-05-10,Website,False,True,Google Ads,Active
2295,Ann,Dickinson,1992-08-12,25–34,Millennial,London,Greater London,United Kingdom,2024-03-09,Website,False,True,Organic Search,Active
2296,Albert,Graham,2002-02-13,18–24,Gen Z,Cardiff,Wales,United Kingdom,2025-01-09,Website,False,False,Friend Recommendation,Active
2297,Georgia,Bradley,2007-04-02,18–24,Gen Z,London,Greater London,United Kingdom,2024-12-26,TikTok Shop,True,True,Google Ads,Active
2298,Declan,Jackson,1976-08-23,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2024-06-07,Instagram,False,True,Instagram,Active
2299,Dean,Adams,1963-12-12,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2024-02-23,Website,False,False,Organic Search,Active
2300,Jane,Jones,1990-10-01,35–44,Millennial,London,Greater London,United Kingdom,2024-07-05,Website,False,False,TikTok,Inactive
2301,Mark,Chapman,1978-11-24,45–54,Gen X,Edinburgh,Scotland,United Kingdom,2024-06-16,Website,False,False,Organic Search,Active
2302,Carol,Davey,1966-11-26,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2024-01-06,TikTok Shop,False,False,TikTok,Active
2303,Wayne,Haynes,1991-09-27,25–34,Millennial,Brighton,South East England,United Kingdom,2025-11-20,TikTok Shop,True,True,Organic Search,Active
2304,Jacob,Richardson,1999-04-22,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-08-18,TikTok Shop,True,True,Instagram,Active
2305,Chelsea,Burton,1969-04-21,55–64,Gen X,Manchester,North West England,United Kingdom,2024-04-23,Instagram,False,True,Instagram,Active
2306,Joel,Palmer,1969-03-25,55–64,Gen X,London,Greater London,United Kingdom,2024-08-03,TikTok Shop,False,False,Friend Recommendation,Active
2307,Ashleigh,Mason,1996-12-28,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2025-01-04,TikTok Shop,True,False,Google Ads,Active
2308,Victoria,Brown,1980-11-05,45–54,Gen X,Liverpool,North West England,United Kingdom,2024-06-27,TikTok Shop,True,True,TikTok,Active
2309,Terence,Cross,1988-01-23,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2025-08-05,Instagram,True,False,Friend Recommendation,Inactive
2310,Hugh,Ellis,1997-07-21,25–34,Millennial,London,Greater London,United Kingdom,2025-12-20,Website,False,False,Organic Search,Active
2311,Barry,Bates,1989-07-15,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2024-07-27,TikTok Shop,False,False,Friend Recommendation,Active
2312,Victoria,Fitzgerald,1983-03-21,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2025-11-17,TikTok Shop,True,True,Instagram,Active
2313,David,Murphy,1984-09-23,35–44,Millennial,London,Greater London,United Kingdom,2024-08-11,Instagram,False,False,Friend Recommendation,Active
2314,Abdul,Mistry,1982-05-10,35–44,Millennial,Glasgow,Scotland,United Kingdom,2025-03-07,TikTok Shop,False,False,Google Ads,Inactive
2315,Holly,Potts,1981-05-17,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-07-25,Website,False,False,Referral,Active
2316,Zoe,Wood,1999-01-28,25–34,Millennial,London,Greater London,United Kingdom,2024-03-14,Website,False,True,Instagram,Active
2317,Deborah,Thomas,1985-10-23,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-09-14,TikTok Shop,False,True,TikTok,Active
2318,Tom,Townsend,1996-05-26,25–34,Millennial,London,Greater London,United Kingdom,2025-03-17,TikTok Shop,True,True,Instagram,Active
2319,Hilary,Newman,2001-05-04,18–24,Gen Z,Bristol,South West England,United Kingdom,2025-05-23,TikTok Shop,False,False,Organic Search,Active
2320,Lee,Harris,2007-09-20,18–24,Gen Z,Birmingham,West Midlands,United Kingdom,2025-05-01,TikTok Shop,False,True,Organic Search,Active
2321,Thomas,Brown,2004-07-09,18–24,Gen Z,London,Greater London,United Kingdom,2025-07-14,Website,False,True,TikTok,Active
2322,Joshua,Warren,2004-04-15,18–24,Gen Z,Brighton,South East England,United Kingdom,2025-07-15,TikTok Shop,False,True,TikTok,Active
2323,Danielle,Bailey,1980-06-19,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2024-03-12,TikTok Shop,False,False,TikTok,Active
2324,Gregory,Adams,1974-07-22,45–54,Gen X,Manchester,North West England,United Kingdom,2025-05-17,TikTok Shop,True,False,Organic Search,Active
2325,Lydia,Thomas,2002-10-10,18–24,Gen Z,Manchester,North West England,United Kingdom,2025-07-04,TikTok Shop,True,True,Friend Recommendation,Active
2326,Ann,Ahmed,1991-11-24,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-10-20,TikTok Shop,True,True,Referral,Active
2327,Tina,Phillips,1975-03-18,45–54,Gen X,London,Greater London,United Kingdom,2025-06-03,Website,True,False,TikTok,Active
2328,Ryan,Woods,1991-03-09,25–34,Millennial,London,Greater London,United Kingdom,2025-12-24,Instagram,False,True,Organic Search,Active
2329,Susan,Jackson,1981-10-01,35–44,Millennial,London,Greater London,United Kingdom,2024-01-11,TikTok Shop,False,False,Instagram,Active
2330,Deborah,Cox,1978-11-28,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-03-16,TikTok Shop,True,False,Organic Search,Inactive
2331,Kyle,Knowles,1991-10-27,25–34,Millennial,Brighton,South East England,United Kingdom,2024-10-31,Website,False,False,Instagram,Active
2332,Billy,Graham,1997-02-26,25–34,Millennial,Edinburgh,Scotland,United Kingdom,2024-01-22,Instagram,True,False,Organic Search,Active
2333,Carl,Crawford,2005-10-17,18–24,Gen Z,Bristol,South West England,United Kingdom,2025-08-28,Website,False,False,Google Ads,Active
2334,Jonathan,Lloyd,1974-10-17,45–54,Gen X,London,Greater London,United Kingdom,2025-12-26,Website,True,False,Friend Recommendation,Active
2335,Christine,Thompson,2007-01-18,18–24,Gen Z,London,Greater London,United Kingdom,2024-08-06,Website,False,True,Instagram,Active
2336,Bethany,Smith,1970-04-10,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-02-02,TikTok Shop,True,False,Friend Recommendation,Active
2337,Frank,Oliver,1966-03-05,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-10-31,TikTok Shop,False,False,Instagram,Active
2338,Jayne,Fowler,2003-05-29,18–24,Gen Z,Cardiff,Wales,United Kingdom,2024-01-15,Website,False,True,Instagram,Active
2339,Jeremy,Dean,2005-05-28,18–24,Gen Z,London,Greater London,United Kingdom,2025-09-09,Website,True,True,TikTok,Active
2340,Roger,Bradley,1983-11-02,35–44,Millennial,London,Greater London,United Kingdom,2025-10-27,TikTok Shop,False,True,Instagram,Active
2341,Oliver,Cooper,1971-04-17,45–54,Gen X,Bristol,South West England,United Kingdom,2024-07-10,Website,True,True,Referral,Active
2342,Abdul,Simpson,1961-01-11,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2024-06-24,TikTok Shop,False,True,Instagram,Active
2343,Janet,Thomas,1993-03-09,25–34,Millennial,Liverpool,North West England,United Kingdom,2025-06-30,Website,True,True,Organic Search,Active
2344,Graeme,Cooper,2005-12-21,18–24,Gen Z,Manchester,North West England,United Kingdom,2025-01-18,Website,False,False,Organic Search,Active
2345,Yvonne,Bennett,2000-09-11,25–34,Millennial,London,Greater London,United Kingdom,2025-06-29,Website,False,True,TikTok,Inactive
2346,Stanley,Mason,1988-12-10,35–44,Millennial,Cardiff,Wales,United Kingdom,2024-02-18,TikTok Shop,True,False,Instagram,Active
2347,Marilyn,Lloyd,1975-06-03,45–54,Gen X,London,Greater London,United Kingdom,2025-01-30,Website,False,True,Instagram,Active
2348,Rebecca,Brennan,1964-01-31,55–64,Gen X,London,Greater London,United Kingdom,2025-11-19,Instagram,True,True,Google Ads,Active
2349,Mitchell,Griffiths,2007-07-06,18–24,Gen Z,Edinburgh,Scotland,United Kingdom,2025-04-08,Website,False,False,Instagram,Active
2350,Beverley,Richardson,1981-09-03,35–44,Millennial,Glasgow,Scotland,United Kingdom,2025-05-17,Website,False,True,Google Ads,Active
2351,Ashley,Phillips,2001-08-10,18–24,Gen Z,London,Greater London,United Kingdom,2025-03-27,Website,False,False,Organic Search,Active
2352,Samantha,Reynolds,1969-02-28,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2024-06-10,Website,True,False,Friend Recommendation,Active
2353,Paige,Hughes,2005-04-21,18–24,Gen Z,Manchester,North West England,United Kingdom,2024-01-13,Website,False,True,Friend Recommendation,Active
2354,Ronald,Brady,1994-03-05,25–34,Millennial,Glasgow,Scotland,United Kingdom,2025-09-18,Instagram,False,False,Organic Search,Active
